Open time,Open,High,Low,Close,Volume,Quote volume,Trade count,Taker base volume,Taker quote volume
2021-05-15 00:00:00+00:00,1.3998,1.5869,1.3211,1.4904,1495464769.52,2182427860.642728,1978749,752470366.8,1098318861.501485
2021-05-16 00:00:00+00:00,1.4911,1.6131,1.3373,1.4496,1498147985.65,2246034545.927513,2174991,739693866.8,1109720987.176268
2021-05-17 00:00:00+00:00,1.4496,1.565,1.3242,1.4946,1560737399.7,2285970917.955227,2069831,794626804.7,1164761883.525871
2021-05-18 00:00:00+00:00,1.4952,1.705,1.4698,1.5889,1813933407.63,2869966240.904703,2485498,916748345.53,1450655880.127939
2021-05-19 00:00:00+00:00,1.5893,1.6448,0.85,1.0568,3180237280.29,4014465848.075416,3550130,1553599797.27,1962068896.179658
2021-05-20 00:00:00+00:00,1.0565,1.2664,0.9,1.1795,1974341688.46,2249207333.90962,2316148,980250482.63,1119850001.701319
2021-05-21 00:00:00+00:00,1.1802,1.2194,0.8641,1.0062,1813489499.17,1910760508.201792,1950848,881418036.04,931147311.551281
2021-05-22 00:00:00+00:00,1.0062,1.0162,0.816,0.9052,1478148766.91,1344592320.99863,1504686,745740595.77,678686629.905623
2021-05-23 00:00:00+00:00,0.9052,0.9679,0.65,0.7898,1976494217.2,1525740498.704614,1911010,970635713.3,749681855.347148
2021-05-24 00:00:00+00:00,0.7899,0.997,0.7537,0.993,1613054853.94,1380671268.94531,1605890,829666583.38,711173299.874904
2021-05-25 00:00:00+00:00,0.9934,1.07,0.8791,0.9746,1654728049.91,1594338433.676522,1732593,834328687.7,803453294.183089
2021-05-26 00:00:00+00:00,0.9747,1.0698,0.9461,1.0316,1160288119.63,1170818020.838289,1373206,592443237.74,598107917.875105
2021-05-27 00:00:00+00:00,1.0316,1.0423,0.9322,0.9747,997129594.42,986757435.570752,1160125,494720869.89,489904746.221205
2021-05-28 00:00:00+00:00,0.9747,0.9847,0.8445,0.8985,1220369622.06,1098606646.151902,1226594,592497807.91,533231470.294044
2021-05-29 00:00:00+00:00,0.8985,0.9413,0.7911,0.8318,980984330.42,845941030.510912,966749,490102220.39,423219375.787417
2021-05-30 00:00:00+00:00,0.8319,0.9337,0.7974,0.9058,837581783.3,730804950.58208,843922,430931398.92,376082900.016767
2021-05-31 00:00:00+00:00,0.9058,1.0495,0.8789,1.0409,1221688769.45,1196677931.148537,1454233,632535026.76,619868434.714128
2021-06-01 00:00:00+00:00,1.0409,1.1,0.9742,1.0108,1130390772.85,1161830746.20794,1184801,562427731.44,578273716.415932
2021-06-02 00:00:00+00:00,1.0108,1.0498,0.9793,1.0241,673790276.52,686061395.104792,709591,341003488.45,347305924.34639
2021-06-03 00:00:00+00:00,1.0241,1.0789,1.0069,1.045,701176435.11,727545023.97135,702600,352955541.25,366306464.750833
2021-06-04 00:00:00+00:00,1.0453,1.0466,0.9156,0.9683,814525376.26,785851513.117171,883279,400149762.14,385902302.259142
2021-06-05 00:00:00+00:00,0.9683,0.9973,0.8921,0.923,621966894.8,590664198.31932,618854,309367496.54,293995397.058965
2021-06-06 00:00:00+00:00,0.923,0.9493,0.917,0.947,395443235.74,369842230.845661,354292,203241932.72,190118466.19766
2021-06-07 00:00:00+00:00,0.9469,0.976,0.838,0.8618,673906993.46,623660636.681841,566030,326641205.49,302559819.000928
2021-06-08 00:00:00+00:00,0.8619,0.8861,0.7838,0.8731,989287175.65,838984629.187942,771117,488952526.15,414938910.981718
2021-06-09 00:00:00+00:00,0.873,0.9218,0.83,0.9218,798994471.7,695183593.047394,726532,404417772.2,351953077.968239
2021-06-10 00:00:00+00:00,0.9218,0.9298,0.8522,0.8686,592646634.43,524032840.289698,445025,293981469.74,260034735.327271
2021-06-11 00:00:00+00:00,0.8686,0.88,0.8335,0.8471,384826199.07,330610541.780051,321493,189368750.76,162721067.237173
2021-06-12 00:00:00+00:00,0.8469,0.8479,0.8054,0.8326,375425465.13,309940575.854708,298000,185296073.85,152999843.98746
2021-06-13 00:00:00+00:00,0.8325,0.8883,0.817,0.8832,344882480.06,292933567.324073,288434,173067545.36,147082148.224415
2021-06-14 00:00:00+00:00,0.8833,0.93,0.8628,0.8906,441724628.58,391647479.28625,400977,218414265.71,193675373.234715
2021-06-15 00:00:00+00:00,0.8905,0.9017,0.8551,0.8663,367733719.97,323448196.777283,333139,183693115.09,161593668.588684
2021-06-16 00:00:00+00:00,0.8663,0.8733,0.8259,0.832,380134518.73,321967166.653003,312734,184309031.11,156127969.183209
2021-06-17 00:00:00+00:00,0.8319,0.8612,0.8234,0.8419,315642616.21,266502679.947359,252780,149484984.08,126265080.952753
2021-06-18 00:00:00+00:00,0.8419,0.845,0.7687,0.7972,389494745.89,315203423.849539,341621,182023180.08,147355060.399832
2021-06-19 00:00:00+00:00,0.7971,0.8055,0.7557,0.7582,317290687.13,250165846.017548,257132,161974829.79,127747547.124694
2021-06-20 00:00:00+00:00,0.7583,0.785,0.6968,0.7741,589364804.52,434933509.582573,425781,290148806.25,214228382.80313
2021-06-21 00:00:00+00:00,0.7741,0.7803,0.6037,0.6067,1073284195.87,726811232.210993,654721,509775033.24,345574378.581123
2021-06-22 00:00:00+00:00,0.6068,0.65,0.509,0.5468,1611548012.73,924711210.060986,911507,788996826.85,452590306.093454
2021-06-23 00:00:00+00:00,0.5468,0.6655,0.5203,0.6383,1167774271.66,718902393.384626,670601,592499884.76,364874437.457042
2021-06-24 00:00:00+00:00,0.6383,0.6928,0.6163,0.6731,633338243.16,414531256.9778,444331,314965925.76,206128431.356221
2021-06-25 00:00:00+00:00,0.6731,0.6889,0.6019,0.6111,795450033.45,507757434.410945,524875,392876386.74,250696759.001826
2021-06-26 00:00:00+00:00,0.611,0.6329,0.5814,0.6162,548990505.59,331034642.860335,343602,267850780.22,161580406.122905
2021-06-27 00:00:00+00:00,0.6163,0.6523,0.5963,0.6484,472483880.77,291546469.959756,304252,239499662.3,147788463.670376
2021-06-28 00:00:00+00:00,0.6483,0.6583,0.6238,0.6444,460033268.3,295080578.941469,295354,234498142.67,150398557.227002
2021-06-29 00:00:00+00:00,0.6444,0.734,0.6417,0.7063,718445315.27,499125657.535112,525011,364456247.03,253260506.269588
2021-06-30 00:00:00+00:00,0.7062,0.7145,0.6477,0.7063,634287485.15,430338352.853713,427023,315190390.58,213860968.791991
2021-07-01 00:00:00+00:00,0.7062,0.7064,0.644,0.6591,463328799.28,308347617.586596,341155,220453513.19,146701442.740534
2021-07-02 00:00:00+00:00,0.6592,0.6676,0.6329,0.6556,387562387.59,250197212.451509,247107,194360206.98,125474528.77186
2021-07-03 00:00:00+00:00,0.6557,0.6849,0.6433,0.6732,329367273.74,220039385.468026,275661,168424033.72,112502584.604713
2021-07-04 00:00:00+00:00,0.6733,0.7091,0.6655,0.696,334071078.78,231043551.519703,285278,165304273.31,114321935.320165
2021-07-05 00:00:00+00:00,0.696,0.697,0.6444,0.6526,407839477.88,272157623.911145,279063,196292847.59,130985898.16736
2021-07-06 00:00:00+00:00,0.6526,0.68,0.6511,0.6648,356111895.89,237002304.260219,232942,179530201.0,119510294.708777
2021-07-07 00:00:00+00:00,0.6648,0.674,0.65,0.6522,284356433.42,189337257.938107,195887,142891396.42,95178464.499698
2021-07-08 00:00:00+00:00,0.6521,0.6545,0.6108,0.6215,430925669.18,270371824.233761,270825,203664858.01,127715861.067908
2021-07-09 00:00:00+00:00,0.6214,0.6457,0.5917,0.6369,358836803.69,222783584.324884,247826,178418140.45,110820593.660538
2021-07-10 00:00:00+00:00,0.6369,0.6489,0.612,0.6246,279711260.06,175168807.399414,179676,143365375.4,89812186.620789
2021-07-11 00:00:00+00:00,0.6246,0.6449,0.6169,0.6364,201320995.42,126735758.289656,148859,101102698.44,63667413.558384
2021-07-12 00:00:00+00:00,0.6363,0.6575,0.6172,0.6288,356848391.96,227368047.087189,407660,171842372.13,109590573.85865
2021-07-13 00:00:00+00:00,0.6288,0.6426,0.6086,0.6192,315648113.8,197239801.148567,295025,155125439.52,96959141.222944
2021-07-14 00:00:00+00:00,0.6193,0.625,0.5851,0.6197,352306488.76,214004345.439567,290966,172701980.61,104987263.197048
2021-07-15 00:00:00+00:00,0.6196,0.6269,0.5874,0.5979,339655984.05,205379901.265931,214760,161809193.1,97902186.395862
2021-07-16 00:00:00+00:00,0.5979,0.6211,0.5874,0.5893,282511701.89,169475844.833166,238460,137018692.69,82213976.964757
2021-07-17 00:00:00+00:00,0.5893,0.5977,0.56,0.5821,263418042.14,153250260.950617,223027,128877986.19,75012071.450022
2021-07-18 00:00:00+00:00,0.5822,0.6016,0.571,0.5866,241849135.65,142185627.413456,170689,121798873.35,71606953.498721
2021-07-19 00:00:00+00:00,0.5867,0.5889,0.5533,0.557,294780945.07,167395788.725372,189183,142727363.67,81011266.222591
2021-07-20 00:00:00+00:00,0.557,0.5699,0.5157,0.5284,393704657.61,209159245.716989,252212,191628266.35,101792683.916888
2021-07-21 00:00:00+00:00,0.5284,0.584,0.5193,0.5719,493423679.61,274778745.312626,291766,250716911.67,139559935.29965
2021-07-22 00:00:00+00:00,0.5718,0.6033,0.5609,0.592,409238764.36,237900523.662438,244332,208079156.87,120968178.417799
2021-07-23 00:00:00+00:00,0.592,0.6101,0.5753,0.6091,359561806.43,213508431.984355,266005,183752678.17,109139168.757644
2021-07-24 00:00:00+00:00,0.6092,0.6205,0.5996,0.6085,319684922.3,194417445.849221,212798,161790240.11,98392394.770104
2021-07-25 00:00:00+00:00,0.6085,0.6118,0.5906,0.6069,259034501.15,155812116.926149,161240,133940345.3,80579747.142383
2021-07-26 00:00:00+00:00,0.6069,0.6793,0.6048,0.6234,803413949.18,521065033.907782,610823,407884428.59,264475544.685521
2021-07-27 00:00:00+00:00,0.6234,0.6528,0.6121,0.6451,427078091.95,270446381.791156,300243,215469030.96,136455537.54033
2021-07-28 00:00:00+00:00,0.645,0.7549,0.6308,0.7327,1172622702.04,832092412.281381,1330280,606260421.57,430107482.385048
2021-07-29 00:00:00+00:00,0.7327,0.7665,0.697,0.7488,513356476.87,368115400.852823,732692,257237974.71,184505160.036627
2021-07-30 00:00:00+00:00,0.7488,0.7697,0.7115,0.7521,604445794.9,447185226.73487,903944,302641203.84,223902739.537394
2021-07-31 00:00:00+00:00,0.7522,0.7591,0.7367,0.746,377281828.25,282409913.796145,478625,186826869.57,139813114.1303
2021-08-01 00:00:00+00:00,0.7461,0.7778,0.7042,0.7242,469477766.36,354676880.56225,439727,228034595.27,172357776.419664
2021-08-02 00:00:00+00:00,0.7242,0.774,0.715,0.738,410656081.94,305390858.785136,541511,198555025.91,147634882.515478
2021-08-03 00:00:00+00:00,0.738,0.745,0.7008,0.7136,398158150.61,285457695.687979,451148,195106267.19,139892263.176621
2021-08-04 00:00:00+00:00,0.7136,0.7398,0.6952,0.731,330543019.03,237584357.639538,286411,163414914.9,117499934.578032
2021-08-05 00:00:00+00:00,0.731,0.7389,0.701,0.7327,331894003.59,239492318.471074,287364,164417722.12,118667441.00615
2021-08-06 00:00:00+00:00,0.7327,0.753,0.7219,0.7474,304988991.92,225134914.547848,288053,154538343.85,114093488.257461
2021-08-07 00:00:00+00:00,0.7474,0.8189,0.7411,0.8162,589624594.72,463343332.664844,632865,298670028.62,234673665.614872
2021-08-08 00:00:00+00:00,0.8163,0.8413,0.7717,0.7788,556138875.77,447885548.576865,538544,279855148.93,225560160.203906
2021-08-09 00:00:00+00:00,0.7788,0.8279,0.7596,0.817,474908832.08,382110622.319562,557017,239206436.29,192627877.816767
2021-08-10 00:00:00+00:00,0.8169,0.8622,0.8,0.8511,503252613.21,417292098.623833,615024,260121898.81,215729690.336165
2021-08-11 00:00:00+00:00,0.8511,1.0906,0.848,1.0105,1131344973.99,1082107505.919323,1598959,596623194.48,570913719.953919
2021-08-12 00:00:00+00:00,1.0106,1.045,0.9222,0.966,990869466.08,974967199.76355,1718713,493054160.33,485456606.421812
2021-08-13 00:00:00+00:00,0.9661,1.0968,0.9501,1.0901,674407528.31,696016979.970035,1180489,343922583.52,355136300.589474
2021-08-14 00:00:00+00:00,1.0901,1.31,1.0691,1.2791,1408060485.32,1665378192.292437,2375959,718022995.71,850610841.142504
2021-08-15 00:00:00+00:00,1.2788,1.35,1.2252,1.2839,1155282513.71,1485993854.110072,2070793,572760717.86,736755735.992282
2021-08-16 00:00:00+00:00,1.2838,1.3288,1.1432,1.1855,912003805.45,1134779963.994439,1451282,448750473.88,558854585.081205
2021-08-17 00:00:00+00:00,1.1855,1.2479,1.085,1.0978,893360572.36,1044647325.972026,1163150,435913626.75,510651811.493901
2021-08-18 00:00:00+00:00,1.098,1.1963,1.0501,1.1431,870414538.26,973083353.962184,1064942,432251159.83,483435265.705837
2021-08-19 00:00:00+00:00,1.143,1.2355,1.0895,1.2347,723276976.29,833027094.558431,1007708,364944229.6,420415245.97611
2021-08-20 00:00:00+00:00,1.2347,1.2897,1.1992,1.2629,594584554.01,740518731.261929,909672,300600685.03,374507350.743836
2021-08-21 00:00:00+00:00,1.2629,1.2835,1.2,1.2158,394160040.58,489884887.6497,736383,196488005.97,244305264.929315
2021-08-22 00:00:00+00:00,1.2158,1.2557,1.1776,1.226,360176161.72,439116952.711535,494834,178357209.79,217449470.841585
2021-08-23 00:00:00+00:00,1.2258,1.3046,1.2024,1.2457,661403795.74,830621615.344627,1009456,332273091.39,417357055.092765
2021-08-24 00:00:00+00:00,1.2456,1.2658,1.1212,1.1353,637760055.93,762644112.689952,820305,306735213.0,367097119.445823
2021-08-25 00:00:00+00:00,1.1353,1.1779,1.1073,1.1735,530858362.99,610817777.128184,636609,269650374.46,310317046.145367
2021-08-26 00:00:00+00:00,1.1735,1.1866,1.0636,1.0712,569965192.92,633927173.724687,655176,278847288.28,310212888.277459
2021-08-27 00:00:00+00:00,1.0713,1.1926,1.0501,1.1918,565739468.35,630214549.741496,645262,288472905.1,321611419.440548
2021-08-28 00:00:00+00:00,1.1918,1.198,1.1329,1.1459,314618250.83,364699164.615611,357705,156237716.83,181109195.856716
2021-08-29 00:00:00+00:00,1.1458,1.1683,1.112,1.1408,313294895.0,357866960.9484,357272,157954140.0,180498119.5015
2021-08-30 00:00:00+00:00,1.1408,1.1488,1.0946,1.1002,364996870.0,411809728.9024,404186,181122609.0,204415803.8863
2021-08-31 00:00:00+00:00,1.1005,1.2441,1.0907,1.1856,709823003.3,826987896.932631,933085,360641274.04,420113016.395665
2021-09-01 00:00:00+00:00,1.1856,1.2384,1.158,1.2362,469917987.0,563037891.0848,811808,239867376.0,287499847.2593
2021-09-02 00:00:00+00:00,1.2362,1.295,1.2216,1.2533,501596506.82,632172811.386001,864194,254013580.76,320270441.051283
2021-09-03 00:00:00+00:00,1.2533,1.3235,1.2189,1.2907,526413570.07,674112638.880399,931021,256360600.2,328455548.251694
2021-09-04 00:00:00+00:00,1.2906,1.2972,1.2352,1.2548,355870711.0,451197569.7524,543380,177144057.0,224577040.3162
2021-09-05 00:00:00+00:00,1.2548,1.3125,1.2361,1.3076,335187953.0,427279713.9735,598420,169476333.0,216130488.9399
2021-09-06 00:00:00+00:00,1.3075,1.4151,1.3065,1.3894,710855257.92,967534789.847962,1501496,356638354.9,485811140.205775
2021-09-07 00:00:00+00:00,1.3894,1.3922,0.9524,1.1292,1297978123.89,1530457369.035018,2046088,605657578.72,714169809.779088
2021-09-08 00:00:00+00:00,1.129,1.148,1.0133,1.0998,794455994.0,865948220.4902,1185159,394430678.0,430013544.9522
2021-09-09 00:00:00+00:00,1.0999,1.1377,1.0619,1.0868,604426508.0,668447113.2499,761515,301414631.0,333486050.8417
2021-09-10 00:00:00+00:00,1.0868,1.245,1.03,1.0552,901671116.0,1007065760.5272,1396357,443527547.0,496554087.7052
2021-09-11 00:00:00+00:00,1.0552,1.12,1.0503,1.0787,336502704.0,364352999.4019,547449,169219919.0,183340643.306
2021-09-12 00:00:00+00:00,1.0788,1.1276,1.0576,1.1181,324049191.0,355164242.8765,474119,156779948.0,171844152.4169
2021-09-13 00:00:00+00:00,1.1181,1.1266,1.025,1.0643,510682363.0,542699043.4266,664695,248947798.0,264648152.5905
2021-09-14 00:00:00+00:00,1.0644,1.0978,1.0566,1.0963,275908113.0,296824863.0249,370467,139321192.0,149910412.9693
2021-09-15 00:00:00+00:00,1.0962,1.13,1.0784,1.1207,289063987.0,318565154.1035,416645,145784250.0,160762178.4141
2021-09-16 00:00:00+00:00,1.1207,1.13,1.0662,1.0902,302954441.0,334126208.1512,425073,142677834.0,157400193.5917
2021-09-17 00:00:00+00:00,1.0903,1.1025,1.0509,1.0661,297933223.0,320042162.7333,352627,147626604.0,158616080.5687
2021-09-18 00:00:00+00:00,1.0663,1.0952,1.0562,1.0751,195352031.0,210969782.0848,249856,96009665.0,103707719.4564
2021-09-19 00:00:00+00:00,1.0752,1.0837,1.0383,1.0483,211015299.0,224922100.167,278563,95069966.0,101359219.8686
2021-09-20 00:00:00+00:00,1.0483,1.0497,0.8738,0.9216,837287959.74,792700101.401447,1114773,396072034.61,374991149.293757
2021-09-21 00:00:00+00:00,0.9216,0.9593,0.8582,0.8743,632313366.81,577784882.95354,840319,306521703.46,280458534.16102
2021-09-22 00:00:00+00:00,0.874,1.0094,0.8679,1.0033,606417695.0,574463634.2947,843137,304260380.0,288216674.8659
2021-09-23 00:00:00+00:00,1.0033,1.017,0.9676,1.0016,409673892.0,406888652.8701,494376,208732185.0,207354904.12
2021-09-24 00:00:00+00:00,1.0016,1.0027,0.8858,0.944,605329486.0,566743451.816,679646,290928769.0,272500446.6945
2021-09-25 00:00:00+00:00,0.9442,0.9577,0.9163,0.94,347043937.0,326093439.8415,373109,175872118.0,165249125.2773
2021-09-26 00:00:00+00:00,0.9399,0.9567,0.8915,0.9436,384081774.0,356582690.4028,430585,191933032.0,178303787.7177
2021-09-27 00:00:00+00:00,0.9436,0.9818,0.9194,0.9218,350234819.0,334311153.3625,400924,171783128.0,164056068.8072
2021-09-28 00:00:00+00:00,0.9217,0.9431,0.8903,0.8928,313521537.0,289321906.2127,312017,151280494.0,139612420.7897
2021-09-29 00:00:00+00:00,0.8928,0.9941,0.8861,0.9268,459660796.0,430499983.899,542812,228761884.0,214380610.9162
2021-09-30 00:00:00+00:00,0.9266,0.964,0.9217,0.9533,332911904.0,314656116.1335,347699,173699881.0,164221333.7181
2021-10-01 00:00:00+00:00,0.9535,1.0695,0.9443,1.0422,644378881.0,652127951.2652,937418,331764634.0,335887904.8036
2021-10-02 00:00:00+00:00,1.0422,1.0733,1.0079,1.0359,398398944.0,413036443.6857,545451,198650222.0,205862310.3216
2021-10-03 00:00:00+00:00,1.0359,1.0884,1.021,1.0552,410176280.0,433656250.1538,569147,198733553.0,210102142.1416
2021-10-04 00:00:00+00:00,1.0552,1.0596,1.0059,1.0425,416467677.0,431530625.3531,497468,203519915.0,210955191.9156
2021-10-05 00:00:00+00:00,1.0429,1.088,1.038,1.0839,429469278.0,456101439.3792,648561,214357457.0,227682123.4182
2021-10-06 00:00:00+00:00,1.084,1.1081,1.0171,1.0765,509214129.0,543208784.6736,804618,248754734.0,265518234.8677
2021-10-07 00:00:00+00:00,1.0766,1.0942,1.0423,1.0678,410868906.0,440046088.3941,559231,202239697.0,216612130.7338
2021-10-08 00:00:00+00:00,1.0677,1.0927,1.0539,1.0636,335486636.0,359658964.0998,409482,166590112.0,178622759.6829
2021-10-09 00:00:00+00:00,1.0636,1.2089,1.0565,1.1604,678027224.72,774368159.19448,1367053,341859216.72,390276863.72738
2021-10-10 00:00:00+00:00,1.1604,1.23,1.1262,1.1352,647048690.0,763401930.315,1265003,317029981.0,374214906.5846
2021-10-11 00:00:00+00:00,1.1352,1.182,1.1017,1.1364,429676031.0,493219103.8297,577925,206372623.0,236947989.6064
2021-10-12 00:00:00+00:00,1.1363,1.1364,1.0634,1.1018,455399313.0,498806214.9117,648862,220602422.0,241636245.7546
2021-10-13 00:00:00+00:00,1.1017,1.1387,1.075,1.1275,403291632.0,444999640.5,558957,195907397.0,216234422.9481
2021-10-14 00:00:00+00:00,1.1277,1.16,1.1174,1.1336,353714419.0,400855761.5899,523592,171004499.0,193847001.6744
2021-10-15 00:00:00+00:00,1.1335,1.1656,1.0914,1.1413,573654581.0,648102623.4315,762420,290476142.0,328229101.2584
2021-10-16 00:00:00+00:00,1.1415,1.1869,1.13,1.1343,339530696.0,390396344.3135,522648,162188307.0,186577063.1729
2021-10-17 00:00:00+00:00,1.1343,1.1407,1.0172,1.0944,384414867.0,422600928.3237,589139,186011826.0,204834026.1928
2021-10-18 00:00:00+00:00,1.0943,1.1064,1.0642,1.0827,321174243.0,349574306.1556,461516,158942038.0,172997644.5825
2021-10-19 00:00:00+00:00,1.0827,1.1009,1.0661,1.0911,235324664.0,255777828.0828,302779,115608150.0,125671513.0674
2021-10-20 00:00:00+00:00,1.0911,1.1529,1.0868,1.1455,346122480.0,388488239.2722,627045,177132452.0,198819376.8467
2021-10-21 00:00:00+00:00,1.1451,1.164,1.0851,1.0886,442288500.0,498949022.2723,725724,209735988.0,236712053.1645
2021-10-22 00:00:00+00:00,1.0885,1.1288,1.0739,1.0885,333619107.0,366473886.8915,508180,161468273.0,177413755.8383
2021-10-23 00:00:00+00:00,1.0885,1.1018,1.0763,1.0934,189644449.0,206632213.8513,265247,92076637.0,100338786.908
2021-10-24 00:00:00+00:00,1.0935,1.0961,1.0522,1.0821,234286648.0,253010407.2552,373923,114113052.0,123272908.6472
2021-10-25 00:00:00+00:00,1.0821,1.1034,1.0778,1.0951,218666074.0,238965157.4406,299781,109677854.0,119864349.4339
2021-10-26 00:00:00+00:00,1.0951,1.1606,1.0905,1.1075,439499263.0,491588833.5156,860622,215611292.0,241277301.7239
2021-10-27 00:00:00+00:00,1.1076,1.1248,0.9483,0.995,914728059.0,948155132.437,1213205,428604008.0,444689289.167
